,DATE,PRISOMRÅDE,VOLUM_KWH
2040,2021-10-21,NO1,51476169.526
2041,2021-10-21,NO2,96750219.56300001
2042,2021-10-21,NO3,102012867.039
2043,2021-10-21,NO4,51654522.561
2044,2021-10-21,NO5,67962189.144
2045,2021-10-22,NO1,55676711.469
2046,2021-10-22,NO2,92742082.433
2047,2021-10-22,NO3,81249088.882
2048,2021-10-22,NO4,47587750.197
2049,2021-10-22,NO5,72835250.997
2050,2021-10-23,NO1,59237282.697
2051,2021-10-23,NO2,137040470.606
2052,2021-10-23,NO3,85699626.88
2053,2021-10-23,NO4,61516987.864
2054,2021-10-23,NO5,89695056.309
2055,2021-10-24,NO1,55233732.673
2056,2021-10-24,NO2,107322169.623
2057,2021-10-24,NO3,95196450.249
2058,2021-10-24,NO4,58115659.6
2059,2021-10-24,NO5,67961908.219
2060,2021-10-25,NO1,58864326.721
2061,2021-10-25,NO2,146162434.28
2062,2021-10-25,NO3,86052253.987
2063,2021-10-25,NO4,70406336.056
2064,2021-10-25,NO5,90784339.799
2065,2021-10-26,NO1,59713673.767
2066,2021-10-26,NO2,134596266.335
2067,2021-10-26,NO3,84080564.576
2068,2021-10-26,NO4,71845889.7
2069,2021-10-26,NO5,93303467.721
2070,2021-10-27,NO1,56039864.176
2071,2021-10-27,NO2,95937290.763
2072,2021-10-27,NO3,102151729.019
2073,2021-10-27,NO4,62760076.136
2074,2021-10-27,NO5,74469849.088
2075,2021-10-28,NO1,57872359.174
2076,2021-10-28,NO2,103411068.33
2077,2021-10-28,NO3,85904937.33500001
2078,2021-10-28,NO4,67859994.379
2079,2021-10-28,NO5,78772614.332
2080,2021-10-29,NO1,60615472.178
2081,2021-10-29,NO2,118285785.841
2082,2021-10-29,NO3,89758710.79
2083,2021-10-29,NO4,63516735.084
2084,2021-10-29,NO5,77509222.014
2085,2021-10-30,NO1,60515706.394999996
2086,2021-10-30,NO2,109185967.357
2087,2021-10-30,NO3,98163035.327
2088,2021-10-30,NO4,61048239.583
2089,2021-10-30,NO5,67973712.61400001
2090,2021-10-31,NO1,57682697.504999995
2091,2021-10-31,NO2,83791877.421
2092,2021-10-31,NO3,93813887.164
2093,2021-10-31,NO4,63820238.707
2094,2021-10-31,NO5,56757562.286
2095,2021-11-01,NO1,65964453.012
2096,2021-11-01,NO2,116813153.901
2097,2021-11-01,NO3,93437753.78
2098,2021-11-01,NO4,55853509.505
2099,2021-11-01,NO5,69567225.873
2100,2021-11-02,NO1,69521468.525
2101,2021-11-02,NO2,159372407.138
2102,2021-11-02,NO3,91944892.334
2103,2021-11-02,NO4,58087135.736
2104,2021-11-02,NO5,95139103.835
2105,2021-11-03,NO1,72943313.336
2106,2021-11-03,NO2,168528717.616
2107,2021-11-03,NO3,82060375.752
2108,2021-11-03,NO4,76063794.697
2109,2021-11-03,NO5,98526688.458
2110,2021-11-04,NO1,72530599.637
2111,2021-11-04,NO2,179994741.113
2112,2021-11-04,NO3,77202915.981
2113,2021-11-04,NO4,76482839.024
2114,2021-11-04,NO5,106361336.089
2115,2021-11-05,NO1,68797652.038
2116,2021-11-05,NO2,156835185.378
2117,2021-11-05,NO3,85882523.188
2118,2021-11-05,NO4,64661871.645
2119,2021-11-05,NO5,74991195.839
2120,2021-11-06,NO1,63471513.846999995
2121,2021-11-06,NO2,117632903.139
2122,2021-11-06,NO3,59506454.483
2123,2021-11-06,NO4,40474507.01
2124,2021-11-06,NO5,62616358.935
2125,2021-11-07,NO1,58756598.9
2126,2021-11-07,NO2,91234540.445
2127,2021-11-07,NO3,68225117.726
2128,2021-11-07,NO4,59826225.743
2129,2021-11-07,NO5,51381011.251
2130,2021-11-08,NO1,66928538.973
2131,2021-11-08,NO2,190262311.552
2132,2021-11-08,NO3,86539268.386
2133,2021-11-08,NO4,80848454.393
2134,2021-11-08,NO5,103670370.512
2135,2021-11-09,NO1,65962978.06
2136,2021-11-09,NO2,139674482.329
2137,2021-11-09,NO3,88714721.97399999
2138,2021-11-09,NO4,71454685.398
2139,2021-11-09,NO5,71156466.1
2140,2021-11-10,NO1,66677477.923
2141,2021-11-10,NO2,152219132.902
2142,2021-11-10,NO3,82893148.058
2143,2021-11-10,NO4,44570995.538
2144,2021-11-10,NO5,78438677.367
2145,2021-11-11,NO1,70443765.591
2146,2021-11-11,NO2,180461158.502
2147,2021-11-11,NO3,85313660.025
2148,2021-11-11,NO4,44783892.483
2149,2021-11-11,NO5,94883430.582
2150,2021-11-12,NO1,65388898.569
2151,2021-11-12,NO2,189038652.174
2152,2021-11-12,NO3,77692836.673
2153,2021-11-12,NO4,64237262.171000004
2154,2021-11-12,NO5,94168668.594
2155,2021-11-13,NO1,63736619.996
2156,2021-11-13,NO2,177292594.861
2157,2021-11-13,NO3,79052880.417
2158,2021-11-13,NO4,83488450.93
2159,2021-11-13,NO5,92754981.295
2160,2021-11-14,NO1,63165207.466
2161,2021-11-14,NO2,183231152.885
2162,2021-11-14,NO3,82584512.031
2163,2021-11-14,NO4,81067210.425
2164,2021-11-14,NO5,99962960.286
2165,2021-11-15,NO1,64750877.677
2166,2021-11-15,NO2,193747889.708
2167,2021-11-15,NO3,73547600.773
2168,2021-11-15,NO4,64222858.622
2169,2021-11-15,NO5,108222330.667
2170,2021-11-16,NO1,64429355.074
2171,2021-11-16,NO2,196058961.39
2172,2021-11-16,NO3,77082251.174
2173,2021-11-16,NO4,73200444.722
2174,2021-11-16,NO5,98226888.049
2175,2021-11-17,NO1,58619122.933
2176,2021-11-17,NO2,163563877.776
2177,2021-11-17,NO3,83891406.986
2178,2021-11-17,NO4,71468140.941
2179,2021-11-17,NO5,83598599.289
2180,2021-11-18,NO1,53812945.203
2181,2021-11-18,NO2,152402349.054
2182,2021-11-18,NO3,78513011.821
2183,2021-11-18,NO4,63197999.396
2184,2021-11-18,NO5,71394928.131
2185,2021-11-19,NO1,47924707.793
2186,2021-11-19,NO2,121723689.991
2187,2021-11-19,NO3,82380419.936
2188,2021-11-19,NO4,52023975.926
2189,2021-11-19,NO5,64196665.177
2190,2021-11-20,NO1,47721766.133
2191,2021-11-20,NO2,117073383.014
2192,2021-11-20,NO3,73572277.843
2193,2021-11-20,NO4,60396735.405
2194,2021-11-20,NO5,70166119.067
2195,2021-11-21,NO1,56558172.477
2196,2021-11-21,NO2,146976205.478
2197,2021-11-21,NO3,73201058.497
2198,2021-11-21,NO4,71416791.39299999
2199,2021-11-21,NO5,85111546.235
2200,2021-11-22,NO1,62557330.684
2201,2021-11-22,NO2,202037662.261
2202,2021-11-22,NO3,98987043.551
2203,2021-11-22,NO4,75203328.742
2204,2021-11-22,NO5,113692626.131
2205,2021-11-23,NO1,59637516.508999996
2206,2021-11-23,NO2,191957874.17
2207,2021-11-23,NO3,96456298.042
2208,2021-11-23,NO4,59553711.244
2209,2021-11-23,NO5,102190767.027
2210,2021-11-24,NO1,59844117.566
2211,2021-11-24,NO2,185003141.673
2212,2021-11-24,NO3,93829773.8
2213,2021-11-24,NO4,74302306.029
2214,2021-11-24,NO5,101955292.324
2215,2021-11-25,NO1,59455579.39
2216,2021-11-25,NO2,198182410.967
2217,2021-11-25,NO3,102809280.35
2218,2021-11-25,NO4,83408749.451
2219,2021-11-25,NO5,103342257.116
2220,2021-11-26,NO1,60758038.689
2221,2021-11-26,NO2,214756649.091
2222,2021-11-26,NO3,91175581.484
2223,2021-11-26,NO4,90379158.652
2224,2021-11-26,NO5,119030014.302
2225,2021-11-27,NO1,61305565.718
2226,2021-11-27,NO2,208244771.553
2227,2021-11-27,NO3,89488509.328
2228,2021-11-27,NO4,92191032.14
2229,2021-11-27,NO5,134923891.265
2230,2021-11-28,NO1,61835973.355
2231,2021-11-28,NO2,201658421.813
2232,2021-11-28,NO3,88629972.637
2233,2021-11-28,NO4,92262577.291
2234,2021-11-28,NO5,140794219.013
2235,2021-11-29,NO1,59934488.273
2236,2021-11-29,NO2,204591442.424
2237,2021-11-29,NO3,102551993.071
2238,2021-11-29,NO4,94125034.88
2239,2021-11-29,NO5,127963204.768
2240,2021-11-30,NO1,56063537.683
2241,2021-11-30,NO2,186009022.651
2242,2021-11-30,NO3,91085502.882
2243,2021-11-30,NO4,91963580.293
2244,2021-11-30,NO5,100607333.783
2245,2021-12-01,NO1,53455394.813
2246,2021-12-01,NO2,177596938.633
2247,2021-12-01,NO3,92627399.554
2248,2021-12-01,NO4,91488568.196
2249,2021-12-01,NO5,90896626.815
2250,2021-12-02,NO1,59631748.765
2251,2021-12-02,NO2,211032252.617
2252,2021-12-02,NO3,92170057.574
2253,2021-12-02,NO4,90401086.509
2254,2021-12-02,NO5,118423935.67400001
2255,2021-12-03,NO1,57877858.901
2256,2021-12-03,NO2,209007468.996
2257,2021-12-03,NO3,107860381.035
2258,2021-12-03,NO4,94493929.82000001
2259,2021-12-03,NO5,109426945.863
2260,2021-12-04,NO1,59807044.549
2261,2021-12-04,NO2,219430828.204
2262,2021-12-04,NO3,104352635.924
2263,2021-12-04,NO4,93506596.144
2264,2021-12-04,NO5,113998368.337
2265,2021-12-05,NO1,57123260.308
2266,2021-12-05,NO2,192498949.99400002
2267,2021-12-05,NO3,106229633.294
2268,2021-12-05,NO4,92647653.889
2269,2021-12-05,NO5,100731094.483
2270,2021-12-06,NO1,60772332.729
2271,2021-12-06,NO2,231693290.593
2272,2021-12-06,NO3,113296972.117
2273,2021-12-06,NO4,91983594.972
2274,2021-12-06,NO5,127857298.826
2275,2021-12-07,NO1,60644645.65
2276,2021-12-07,NO2,224384888.843
2277,2021-12-07,NO3,108634539.144
2278,2021-12-07,NO4,93528034.928
2279,2021-12-07,NO5,118913632.472
2280,2021-12-08,NO1,58185243.086
2281,2021-12-08,NO2,203779720.88
2282,2021-12-08,NO3,106376942.272
2283,2021-12-08,NO4,93549937.66499999
2284,2021-12-08,NO5,103408912.386
2285,2021-12-09,NO1,58922544.857
2286,2021-12-09,NO2,222669781.304
2287,2021-12-09,NO3,93742882.098
2288,2021-12-09,NO4,82367734.137
2289,2021-12-09,NO5,126034578.55399999
2290,2021-12-10,NO1,61294928.302
2291,2021-12-10,NO2,222328967.251
2292,2021-12-10,NO3,96456012.756
2293,2021-12-10,NO4,86490587.883
2294,2021-12-10,NO5,131210216.179
2295,2021-12-11,NO1,61433339.807
2296,2021-12-11,NO2,209627713.595
2297,2021-12-11,NO3,95761519.507
2298,2021-12-11,NO4,86777719.267
2299,2021-12-11,NO5,136690973.748
2300,2021-12-12,NO1,55875572.207
2301,2021-12-12,NO2,182172743.81
2302,2021-12-12,NO3,90091059.475
2303,2021-12-12,NO4,85079788.192
2304,2021-12-12,NO5,102202005.261
2305,2021-12-13,NO1,57307524.228
2306,2021-12-13,NO2,203993210.005
2307,2021-12-13,NO3,95794869.21
2308,2021-12-13,NO4,82326199.195
2309,2021-12-13,NO5,123130372.064
2310,2021-12-14,NO1,57777899.941
2311,2021-12-14,NO2,195486609.943
2312,2021-12-14,NO3,95795142.678
2313,2021-12-14,NO4,79214923.507
2314,2021-12-14,NO5,110485955.598
2315,2021-12-15,NO1,50487897.564
2316,2021-12-15,NO2,165005014.213
2317,2021-12-15,NO3,87392891.397
2318,2021-12-15,NO4,71338177.45199999
2319,2021-12-15,NO5,76285192.19
2320,2021-12-16,NO1,52765573.589
2321,2021-12-16,NO2,187257456.225
2322,2021-12-16,NO3,79051710.261
2323,2021-12-16,NO4,59716950.124
2324,2021-12-16,NO5,108358327.176
2325,2021-12-17,NO1,57056669.885
2326,2021-12-17,NO2,206724121.3
2327,2021-12-17,NO3,80925431.67
2328,2021-12-17,NO4,68129762.869
2329,2021-12-17,NO5,114157927.921
2330,2021-12-18,NO1,51719885.229
2331,2021-12-18,NO2,158494799.359
2332,2021-12-18,NO3,85150219.28
2333,2021-12-18,NO4,71109618.81
2334,2021-12-18,NO5,73729740.537
2335,2021-12-19,NO1,49236023.933
2336,2021-12-19,NO2,143017560.268
2337,2021-12-19,NO3,83982610.31
2338,2021-12-19,NO4,65632852.965
2339,2021-12-19,NO5,63963755.68
2340,2021-12-20,NO1,58447689.217
2341,2021-12-20,NO2,209641292.69
2342,2021-12-20,NO3,73340677.833
2343,2021-12-20,NO4,86429055.259
2344,2021-12-20,NO5,125708687.34
2345,2021-12-21,NO1,58566198.639
2346,2021-12-21,NO2,221115790.736
2347,2021-12-21,NO3,98783013.291
2348,2021-12-21,NO4,96458605.285
2349,2021-12-21,NO5,143125987.15
2350,2021-12-22,NO1,58776649.473
2351,2021-12-22,NO2,221835265.503
2352,2021-12-22,NO3,73894020.74599999
2353,2021-12-22,NO4,95209266.258
2354,2021-12-22,NO5,144490848.783
2355,2021-12-23,NO1,53550448.048
2356,2021-12-23,NO2,205198263.936
2357,2021-12-23,NO3,71153491.985
2358,2021-12-23,NO4,81375185.837
2359,2021-12-23,NO5,119659688.215
2360,2021-12-24,NO1,46587444.503
2361,2021-12-24,NO2,167806702.691
2362,2021-12-24,NO3,54217829.367
2363,2021-12-24,NO4,77504750.794
2364,2021-12-24,NO5,93673003.124
2365,2021-12-25,NO1,44306443.672
2366,2021-12-25,NO2,162565594.02
2367,2021-12-25,NO3,73113929.356
2368,2021-12-25,NO4,82450315.904
2369,2021-12-25,NO5,84712756.199
2370,2021-12-26,NO1,39043296.796
2371,2021-12-26,NO2,137315425.356
2372,2021-12-26,NO3,73895784.34
2373,2021-12-26,NO4,98810363.616
2374,2021-12-26,NO5,73844132.531
2375,2021-12-27,NO1,45481831.106
2376,2021-12-27,NO2,173002101.694
2377,2021-12-27,NO3,87089834.912
2378,2021-12-27,NO4,100760305.164
2379,2021-12-27,NO5,78643232.236
2380,2021-12-28,NO1,43525356.964999996
2381,2021-12-28,NO2,136015938.313
2382,2021-12-28,NO3,81066598.177
2383,2021-12-28,NO4,103245312.76
2384,2021-12-28,NO5,61064890.032
2385,2021-12-29,NO1,46434605.817
2386,2021-12-29,NO2,166126784.324
2387,2021-12-29,NO3,96563344.706
2388,2021-12-29,NO4,103219282.442
2389,2021-12-29,NO5,97304566.147
2390,2021-12-30,NO1,37450826.605
2391,2021-12-30,NO2,99054769.082
2392,2021-12-30,NO3,82234517.123
2393,2021-12-30,NO4,98896114.595
2394,2021-12-30,NO5,53787700.495
2395,2021-12-31,NO1,34361955.39
2396,2021-12-31,NO2,89065122.327
2397,2021-12-31,NO3,78337111.277
2398,2021-12-31,NO4,91194531.887
2399,2021-12-31,NO5,60503231.381
2400,2022-01-01,NO1,33934086.567999996
2401,2022-01-01,NO2,80500080.76900001
2402,2022-01-01,NO3,89390151.769
2403,2022-01-01,NO4,99039351.957
2404,2022-01-01,NO5,48251050.702
2405,2022-01-02,NO1,33531901.235
2406,2022-01-02,NO2,80426882.206
2407,2022-01-02,NO3,97579702.65
2408,2022-01-02,NO4,93999703.366
2409,2022-01-02,NO5,49434832.864
2410,2022-01-03,NO1,37767797.494
2411,2022-01-03,NO2,121884121.659
2412,2022-01-03,NO3,92038796.564
2413,2022-01-03,NO4,98235173.093
2414,2022-01-03,NO5,64407036.633
2415,2022-01-04,NO1,45640192.41
2416,2022-01-04,NO2,167232044.33
2417,2022-01-04,NO3,97813572.612
2418,2022-01-04,NO4,106926563.638
2419,2022-01-04,NO5,104709783.614
2420,2022-01-05,NO1,45604888.468
2421,2022-01-05,NO2,140756914.337
2422,2022-01-05,NO3,97515507.393
2423,2022-01-05,NO4,106370859.38
2424,2022-01-05,NO5,76527563.912
2425,2022-01-06,NO1,51085601.037
2426,2022-01-06,NO2,197440633.423
2427,2022-01-06,NO3,69555770.053
2428,2022-01-06,NO4,92585285.651
2429,2022-01-06,NO5,128442169.08
2430,2022-01-07,NO1,54159126.811000004
2431,2022-01-07,NO2,187649850.65
2432,2022-01-07,NO3,105417684.213
2433,2022-01-07,NO4,99408325.47
2434,2022-01-07,NO5,117070643.767
2435,2022-01-08,NO1,51761314.236
2436,2022-01-08,NO2,180120154.538
2437,2022-01-08,NO3,94826504.282
2438,2022-01-08,NO4,103814079.505
2439,2022-01-08,NO5,115236398.287
2440,2022-01-09,NO1,50815754.415
2441,2022-01-09,NO2,172457440.483
2442,2022-01-09,NO3,102794380.886
2443,2022-01-09,NO4,101905735.38
2444,2022-01-09,NO5,109369835.945
2445,2022-01-10,NO1,56101611.232
2446,2022-01-10,NO2,226958498.511
2447,2022-01-10,NO3,99232353.40799999
2448,2022-01-10,NO4,105018813.986
2449,2022-01-10,NO5,135016729.83900002
2450,2022-01-11,NO1,57092531.28
2451,2022-01-11,NO2,217100071.554
2452,2022-01-11,NO3,95478368.498
2453,2022-01-11,NO4,99968619.283
2454,2022-01-11,NO5,126418880.177
2455,2022-01-12,NO1,54663816.579
2456,2022-01-12,NO2,194085956.174
2457,2022-01-12,NO3,97271299.301
2458,2022-01-12,NO4,88815916.226
2459,2022-01-12,NO5,98031870.831
2460,2022-01-13,NO1,46201900.768
2461,2022-01-13,NO2,147770613.649
2462,2022-01-13,NO3,93355899.693
2463,2022-01-13,NO4,73524385.84
2464,2022-01-13,NO5,80649374.519
2465,2022-01-14,NO1,47291642.601
2466,2022-01-14,NO2,156248202.454
2467,2022-01-14,NO3,95368335.587
2468,2022-01-14,NO4,76564331.255
2469,2022-01-14,NO5,86975603.898
2470,2022-01-15,NO1,53364674.57
2471,2022-01-15,NO2,203640622.366
2472,2022-01-15,NO3,100014976.411
2473,2022-01-15,NO4,75208822.828
2474,2022-01-15,NO5,111759053.096
2475,2022-01-16,NO1,45311414.503
2476,2022-01-16,NO2,133031536.952
2477,2022-01-16,NO3,89746907.25299999
2478,2022-01-16,NO4,67918392.906
2479,2022-01-16,NO5,82782908.27
2480,2022-01-17,NO1,45351252.729
2481,2022-01-17,NO2,157453645.682
2482,2022-01-17,NO3,85191687.551
2483,2022-01-17,NO4,72200639.04
2484,2022-01-17,NO5,87660352.744
2485,2022-01-18,NO1,49052678.863
2486,2022-01-18,NO2,196731543.232
2487,2022-01-18,NO3,95041009.352
2488,2022-01-18,NO4,68633772.659
2489,2022-01-18,NO5,112288905.981
2490,2022-01-19,NO1,41683868.957
2491,2022-01-19,NO2,161935873.943
2492,2022-01-19,NO3,88124694.15
2493,2022-01-19,NO4,62566033.272
2494,2022-01-19,NO5,72866356.152
2495,2022-01-20,NO1,43776016.981
2496,2022-01-20,NO2,154167165.533
2497,2022-01-20,NO3,90893262.009
2498,2022-01-20,NO4,66252857.371
2499,2022-01-20,NO5,75830606.51099999
2500,2022-01-21,NO1,44600585.722
2501,2022-01-21,NO2,187954452.689
2502,2022-01-21,NO3,82995908.013
2503,2022-01-21,NO4,79725601.56
2504,2022-01-21,NO5,96252130.485
2505,2022-01-22,NO1,47663985.409
2506,2022-01-22,NO2,196019251.54299998
2507,2022-01-22,NO3,104044951.477
2508,2022-01-22,NO4,70656034.799
2509,2022-01-22,NO5,106750373.123
2510,2022-01-23,NO1,48477899.509
2511,2022-01-23,NO2,186331938.97
2512,2022-01-23,NO3,104108172.292
2513,2022-01-23,NO4,76443045.446
2514,2022-01-23,NO5,94261569.98200001
2515,2022-01-24,NO1,48776087.752
2516,2022-01-24,NO2,184427464.711
2517,2022-01-24,NO3,103845439.253
2518,2022-01-24,NO4,78187596.062
2519,2022-01-24,NO5,89354228.869
2520,2022-01-25,NO1,51557259.032
2521,2022-01-25,NO2,214586733.645
2522,2022-01-25,NO3,95449337.0
2523,2022-01-25,NO4,89006954.885
2524,2022-01-25,NO5,116819735.964
2525,2022-01-26,NO1,45830514.986
2526,2022-01-26,NO2,158422575.809
2527,2022-01-26,NO3,108492045.603
2528,2022-01-26,NO4,87291272.683
2529,2022-01-26,NO5,75308728.88
2530,2022-01-27,NO1,38641593.268
2531,2022-01-27,NO2,141007864.058
2532,2022-01-27,NO3,103906219.339
2533,2022-01-27,NO4,92769461.969
2534,2022-01-27,NO5,66494407.171000004
2535,2022-01-28,NO1,43728402.595
2536,2022-01-28,NO2,171241974.34600002
2537,2022-01-28,NO3,99040628.962
2538,2022-01-28,NO4,79903721.769
2539,2022-01-28,NO5,83877812.094
2540,2022-01-29,NO1,32134196.967
2541,2022-01-29,NO2,109638983.407
2542,2022-01-29,NO3,98641005.43
2543,2022-01-29,NO4,95064487.941
2544,2022-01-29,NO5,51574727.231
2545,2022-01-30,NO1,37413895.953999996
2546,2022-01-30,NO2,127340401.965
2547,2022-01-30,NO3,85181878.582
2548,2022-01-30,NO4,74495136.314
2549,2022-01-30,NO5,74487983.568
2550,2022-01-31,NO1,47939065.602
2551,2022-01-31,NO2,204293721.521
2552,2022-01-31,NO3,94391267.74700001
2553,2022-01-31,NO4,103187204.24
2554,2022-01-31,NO5,115986195.706
2555,2022-02-01,NO1,45045798.714
2556,2022-02-01,NO2,184146590.587
2557,2022-02-01,NO3,103874300.54
2558,2022-02-01,NO4,104823059.738
2559,2022-02-01,NO5,93239553.16499999
2560,2022-02-02,NO1,45959679.713
2561,2022-02-02,NO2,187081096.069
2562,2022-02-02,NO3,95869617.579
2563,2022-02-02,NO4,103416817.905
2564,2022-02-02,NO5,99951608.027
2565,2022-02-03,NO1,52965717.923
2566,2022-02-03,NO2,216624591.661
2567,2022-02-03,NO3,104253454.621
2568,2022-02-03,NO4,105182432.481
2569,2022-02-03,NO5,123635270.473
2570,2022-02-04,NO1,44295584.697000004
2571,2022-02-04,NO2,147729734.292
2572,2022-02-04,NO3,99967062.347
2573,2022-02-04,NO4,95520630.081
2574,2022-02-04,NO5,78289366.105
2575,2022-02-05,NO1,36252771.125
2576,2022-02-05,NO2,103531284.891
2577,2022-02-05,NO3,93652335.969
2578,2022-02-05,NO4,86005522.628
2579,2022-02-05,NO5,58040769.593
2580,2022-02-06,NO1,36818115.106
2581,2022-02-06,NO2,95984119.201
2582,2022-02-06,NO3,88271956.286
2583,2022-02-06,NO4,83473149.286
2584,2022-02-06,NO5,63174491.966
2585,2022-02-07,NO1,40311936.598
2586,2022-02-07,NO2,137261088.027
2587,2022-02-07,NO3,87966083.093
2588,2022-02-07,NO4,89552544.734
2589,2022-02-07,NO5,75850869.449
2590,2022-02-08,NO1,42853059.266
2591,2022-02-08,NO2,151346720.074
2592,2022-02-08,NO3,96028098.67
2593,2022-02-08,NO4,81101388.025
2594,2022-02-08,NO5,75104667.702
2595,2022-02-09,NO1,41800211.419
2596,2022-02-09,NO2,162621687.647
2597,2022-02-09,NO3,96685046.247
2598,2022-02-09,NO4,88558734.784
2599,2022-02-09,NO5,77051758.695
2600,2022-02-10,NO1,49602472.087
2601,2022-02-10,NO2,185422027.677
2602,2022-02-10,NO3,85236127.612
2603,2022-02-10,NO4,76996329.675
2604,2022-02-10,NO5,113749804.916
2605,2022-02-11,NO1,47344618.662
2606,2022-02-11,NO2,191314779.001
2607,2022-02-11,NO3,90682384.188
2608,2022-02-11,NO4,78016377.528
2609,2022-02-11,NO5,114232361.76200001
2610,2022-02-12,NO1,42397700.869
2611,2022-02-12,NO2,144679834.972
2612,2022-02-12,NO3,91055725.403
2613,2022-02-12,NO4,94043077.191
2614,2022-02-12,NO5,81303577.793
2615,2022-02-13,NO1,36772519.928
2616,2022-02-13,NO2,113251919.753
2617,2022-02-13,NO3,90696615.831
2618,2022-02-13,NO4,81795449.288
2619,2022-02-13,NO5,55002768.087
2620,2022-02-14,NO1,42630665.431
2621,2022-02-14,NO2,124662565.58
2622,2022-02-14,NO3,86374654.37099999
2623,2022-02-14,NO4,97243365.218
2624,2022-02-14,NO5,76355028.498
2625,2022-02-15,NO1,47498394.169
2626,2022-02-15,NO2,144213348.099
2627,2022-02-15,NO3,87384904.579
2628,2022-02-15,NO4,92928746.022
2629,2022-02-15,NO5,79541574.499
2630,2022-02-16,NO1,41540368.925
2631,2022-02-16,NO2,136253296.778
2632,2022-02-16,NO3,87251021.765
2633,2022-02-16,NO4,100061187.04800001
2634,2022-02-16,NO5,83843247.306
2635,2022-02-17,NO1,39966546.363
2636,2022-02-17,NO2,117439804.538
2637,2022-02-17,NO3,80193354.564
2638,2022-02-17,NO4,104553711.443
2639,2022-02-17,NO5,70355343.061
2640,2022-02-18,NO1,46229319.385
2641,2022-02-18,NO2,143263612.114
2642,2022-02-18,NO3,79130535.506
2643,2022-02-18,NO4,103855460.416
2644,2022-02-18,NO5,97291500.33399999
2645,2022-02-19,NO1,40825895.051
2646,2022-02-19,NO2,90624788.138
2647,2022-02-19,NO3,88645985.248
2648,2022-02-19,NO4,98243824.701
2649,2022-02-19,NO5,79240940.695
2650,2022-02-20,NO1,39808273.774
2651,2022-02-20,NO2,84843193.484
