,DATE,PRISOMRÅDE,VOLUM_KWH,ANTALL_MÅLEPUNKT
3412,2022-11-13,NO3,70186897.367,12707235.0
3413,2022-11-13,NO4,54719617.752,8031304.0
3414,2022-11-13,NO5,44221381.039,7999106.0
3415,2022-11-14,NO1,86519578.46,31513943.0
3416,2022-11-14,NO2,89643876.79,19438268.0
3417,2022-11-14,NO3,73259043.966,12708445.0
3418,2022-11-14,NO4,56842814.182000004,8031686.0
3419,2022-11-14,NO5,41480819.287,7999750.0
3420,2022-11-15,NO1,93359277.472,31516757.0
3421,2022-11-15,NO2,91507557.943,19439329.0
3422,2022-11-15,NO3,74853258.993,12709334.0
3423,2022-11-15,NO4,58557127.943,8032018.0
3424,2022-11-15,NO5,42004021.049,8000853.0
3425,2022-11-16,NO1,98651173.807,31518699.0
3426,2022-11-16,NO2,95161374.46,19440489.0
3427,2022-11-16,NO3,77655943.946,12710239.0
3428,2022-11-16,NO4,59873903.202,8032269.0
3429,2022-11-16,NO5,42805635.621,8001925.0
3430,2022-11-17,NO1,105626834.81,31522717.0
3431,2022-11-17,NO2,98213243.412,19441299.0
3432,2022-11-17,NO3,79175039.034,12710978.0
3433,2022-11-17,NO4,60970419.429,8032798.0
3434,2022-11-17,NO5,44408935.322,8002799.0
3435,2022-11-18,NO1,106855253.639,31524674.0
3436,2022-11-18,NO2,97027242.362,19442466.0
3437,2022-11-18,NO3,80802343.384,12711572.0
3438,2022-11-18,NO4,61304987.023,8033850.0
3439,2022-11-18,NO5,45829571.962,8003327.0
3440,2022-11-19,NO1,101054297.665,31524724.0
3441,2022-11-19,NO2,94086603.534,19442321.0
3442,2022-11-19,NO3,80767783.947,12711473.0
3443,2022-11-19,NO4,60353127.472,8033709.0
3444,2022-11-19,NO5,46316991.707,8003304.0
3445,2022-11-20,NO1,103601966.438,31524967.0
3446,2022-11-20,NO2,94767944.731,19442235.0
3447,2022-11-20,NO3,82130216.784,12711338.0
3448,2022-11-20,NO4,60966750.171000004,8033650.0
3449,2022-11-20,NO5,46182872.953,8003313.0
3450,2022-11-21,NO1,112333383.676,31528586.0
3451,2022-11-21,NO2,100323935.924,19444024.0
3452,2022-11-21,NO3,86276907.743,12711947.0
3453,2022-11-21,NO4,61231662.501,8033913.0
3454,2022-11-21,NO5,49790453.967,8003548.0
3455,2022-11-22,NO1,111406464.71700001,31531992.0
3456,2022-11-22,NO2,101914925.618,19445545.0
3457,2022-11-22,NO3,86773800.381,12712212.0
3458,2022-11-22,NO4,61951977.044,8034681.0
3459,2022-11-22,NO5,49367088.016,8004219.0
3460,2022-11-23,NO1,108120847.584,31533187.0
3461,2022-11-23,NO2,98925304.64,19446744.0
3462,2022-11-23,NO3,83476742.649,12712501.0
3463,2022-11-23,NO4,63144805.345,8034902.0
3464,2022-11-23,NO5,47690400.095,8004863.0
3465,2022-11-24,NO1,106318931.299,31535391.0
3466,2022-11-24,NO2,95729165.795,19448434.0
3467,2022-11-24,NO3,82070412.219,12712828.0
3468,2022-11-24,NO4,63298334.336,8035284.0
3469,2022-11-24,NO5,46454811.133,8005418.0
3470,2022-11-25,NO1,101884144.016,31537934.0
3471,2022-11-25,NO2,93917487.267,19449217.0
3472,2022-11-25,NO3,79937756.12,12713466.0
3473,2022-11-25,NO4,61061848.993,8036671.0
3474,2022-11-25,NO5,45640661.43,8006017.0
3475,2022-11-26,NO1,92557375.37099999,31537708.0
3476,2022-11-26,NO2,88921023.934,19449236.0
3477,2022-11-26,NO3,75908334.699,12713325.0
3478,2022-11-26,NO4,59049627.617,8036829.0
3479,2022-11-26,NO5,43586367.921000004,8006040.0
3480,2022-11-27,NO1,89618743.96700001,31537893.0
3481,2022-11-27,NO2,87836234.255,19449198.0
3482,2022-11-27,NO3,74732415.997,12713278.0
3483,2022-11-27,NO4,58311934.452,8036787.0
3484,2022-11-27,NO5,42802613.364,8006060.0
3485,2022-11-28,NO1,99143599.494,31540089.0
3486,2022-11-28,NO2,93723384.998,19450525.0
3487,2022-11-28,NO3,78002530.62099999,12713817.0
3488,2022-11-28,NO4,59051574.39,8037421.0
3489,2022-11-28,NO5,43953685.824,8006574.0
3490,2022-11-29,NO1,99916383.186,31541457.0
3491,2022-11-29,NO2,94226702.539,19452533.0
3492,2022-11-29,NO3,76698510.258,12714606.0
3493,2022-11-29,NO4,56714865.72,8037735.0
3494,2022-11-29,NO5,44010420.733,8007862.0
3495,2022-11-30,NO1,101025655.725,31542916.0
3496,2022-11-30,NO2,95914047.837,19453864.0
3497,2022-11-30,NO3,77767787.418,12715307.0
3498,2022-11-30,NO4,56198727.393,8038101.0
3499,2022-11-30,NO5,45736426.651,8008947.0
3500,2022-12-01,NO1,105877789.704,31546390.0
3501,2022-12-01,NO2,98660339.865,19456467.0
3502,2022-12-01,NO3,79656271.182,12715587.0
3503,2022-12-01,NO4,57516436.537,8038612.0
3504,2022-12-01,NO5,44648527.103,8009639.0
3505,2022-12-02,NO1,105200286.331,31547993.0
3506,2022-12-02,NO2,102423288.535,19457079.0
3507,2022-12-02,NO3,82725259.949,12716202.0
3508,2022-12-02,NO4,58196849.637,8039253.0
3509,2022-12-02,NO5,49270285.186,8011270.0
3510,2022-12-03,NO1,98663798.975,31547831.0
3511,2022-12-03,NO2,98856239.363,19456874.0
3512,2022-12-03,NO3,81420119.891,12716060.0
3513,2022-12-03,NO4,58055888.591,8039180.0
3514,2022-12-03,NO5,48696212.763,8011227.0
3515,2022-12-04,NO1,101700709.188,31547897.0
3516,2022-12-04,NO2,99341095.744,19457018.0
3517,2022-12-04,NO3,82564681.667,12716039.0
3518,2022-12-04,NO4,58695406.081,8039116.0
3519,2022-12-04,NO5,49279131.459,8011304.0
3520,2022-12-05,NO1,117475307.208,31550021.0
3521,2022-12-05,NO2,106313734.211,19459333.0
3522,2022-12-05,NO3,85064647.584,12717708.0
3523,2022-12-05,NO4,58941226.015,8039774.0
3524,2022-12-05,NO5,50827366.895,8012102.0
3525,2022-12-06,NO1,118922790.56199999,31551880.0
3526,2022-12-06,NO2,107099299.281,19460784.0
3527,2022-12-06,NO3,84562033.104,12718580.0
3528,2022-12-06,NO4,59826084.207,8040110.0
3529,2022-12-06,NO5,50516940.345,8013557.0
3530,2022-12-07,NO1,122911398.931,31554009.0
3531,2022-12-07,NO2,111539470.862,19461939.0
3532,2022-12-07,NO3,85653955.235,12719613.0
3533,2022-12-07,NO4,59905191.109,8040451.0
3534,2022-12-07,NO5,52710111.454,8014252.0
3535,2022-12-08,NO1,126226969.808,31556480.0
3536,2022-12-08,NO2,114601660.267,19463177.0
3537,2022-12-08,NO3,86045738.266,12720108.0
3538,2022-12-08,NO4,60889817.296000004,8040958.0
3539,2022-12-08,NO5,52413512.655,8014919.0
3540,2022-12-09,NO1,127560000.602,31557754.0
3541,2022-12-09,NO2,112312989.412,19464670.0
3542,2022-12-09,NO3,90728339.094,12720370.0
3543,2022-12-09,NO4,60156158.773,8042557.0
3544,2022-12-09,NO5,52591625.456,8015455.0
3545,2022-12-10,NO1,123821545.34200001,31557434.0
3546,2022-12-10,NO2,109044671.997,19464066.0
3547,2022-12-10,NO3,90381357.74,12720049.0
3548,2022-12-10,NO4,61818471.578999996,8042297.0
3549,2022-12-10,NO5,52504389.035,8015622.0
3550,2022-12-11,NO1,126825879.202,31557581.0
3551,2022-12-11,NO2,109571137.75400001,19464000.0
3552,2022-12-11,NO3,90592331.363,12720109.0
3553,2022-12-11,NO4,62128208.229,8042155.0
3554,2022-12-11,NO5,50683216.647,8015777.0
3555,2022-12-12,NO1,133332220.9,31560002.0
3556,2022-12-12,NO2,114986969.431,19465737.0
3557,2022-12-12,NO3,91459750.418,12720984.0
3558,2022-12-12,NO4,63529114.581,8042599.0
3559,2022-12-12,NO5,53188584.401,8016183.0
3560,2022-12-13,NO1,137943900.698,31562308.0
3561,2022-12-13,NO2,115408457.526,19467667.0
3562,2022-12-13,NO3,93760006.571,12721590.0
3563,2022-12-13,NO4,62698390.17,8042767.0
3564,2022-12-13,NO5,53666790.438,8016544.0
3565,2022-12-14,NO1,141345292.08,31563601.0
3566,2022-12-14,NO2,116099293.875,19469005.0
3567,2022-12-14,NO3,91383115.027,12722851.0
3568,2022-12-14,NO4,61776891.758,8042934.0
3569,2022-12-14,NO5,54555608.381000005,8016927.0
3570,2022-12-15,NO1,140798689.663,31565884.0
3571,2022-12-15,NO2,117455267.63,19470463.0
3572,2022-12-15,NO3,88393296.564,12723295.0
3573,2022-12-15,NO4,60915734.778,8043077.0
3574,2022-12-15,NO5,54578996.343,8017277.0
3575,2022-12-16,NO1,141236325.035,31567069.0
3576,2022-12-16,NO2,115651476.803,19471333.0
3577,2022-12-16,NO3,89784661.859,12723449.0
3578,2022-12-16,NO4,60338554.717,8043191.0
3579,2022-12-16,NO5,53560954.431,8017397.0
3580,2022-12-17,NO1,122844598.05,31566813.0
3581,2022-12-17,NO2,102488365.598,19471077.0
3582,2022-12-17,NO3,87803776.893,12723279.0
3583,2022-12-17,NO4,59059016.522,8043167.0
3584,2022-12-17,NO5,50366595.298,8017512.0
3585,2022-12-18,NO1,113691127.597,31566828.0
3586,2022-12-18,NO2,98844561.493,19471043.0
3587,2022-12-18,NO3,85271956.466,12723077.0
3588,2022-12-18,NO4,60132137.978,8043155.0
3589,2022-12-18,NO5,48925050.357,8019245.0
3590,2022-12-19,NO1,122044357.297,31568838.0
3591,2022-12-19,NO2,105897241.751,19471928.0
3592,2022-12-19,NO3,87134179.67300001,12723208.0
3593,2022-12-19,NO4,59196592.502,8043418.0
3594,2022-12-19,NO5,49339319.962,8059117.0
3595,2022-12-20,NO1,115388784.18800001,31570704.0
3596,2022-12-20,NO2,103515018.615,19473817.0
3597,2022-12-20,NO3,80966299.022,12723623.0
3598,2022-12-20,NO4,59795136.013000004,8043646.0
3599,2022-12-20,NO5,47995424.069,8059422.0
3600,2022-12-21,NO1,112316018.927,31572424.0
3601,2022-12-21,NO2,101911048.282,19475023.0
3602,2022-12-21,NO3,83583075.738,12724732.0
3603,2022-12-21,NO4,59560322.684,8043593.0
3604,2022-12-21,NO5,48268487.777,8059579.0
3605,2022-12-22,NO1,110785577.791,31573926.0
3606,2022-12-22,NO2,101625233.494,19476856.0
3607,2022-12-22,NO3,85191783.395,12725387.0
3608,2022-12-22,NO4,56817495.386,8043433.0
3609,2022-12-22,NO5,48728716.038,8059726.0
3610,2022-12-23,NO1,118175657.499,31574606.0
3611,2022-12-23,NO2,107296362.068,19477227.0
3612,2022-12-23,NO3,85807490.854,12725639.0
3613,2022-12-23,NO4,56517408.576,8043452.0
3614,2022-12-23,NO5,50646641.117,8059678.0
3615,2022-12-24,NO1,125690230.816,31574375.0
3616,2022-12-24,NO2,113893232.652,19477029.0
3617,2022-12-24,NO3,82817466.968,12725614.0
3618,2022-12-24,NO4,54609679.712,8043357.0
3619,2022-12-24,NO5,50998295.969,8059632.0
3620,2022-12-25,NO1,121568334.745,31574350.0
3621,2022-12-25,NO2,109473735.519,19476956.0
3622,2022-12-25,NO3,80823510.472,12725568.0
3623,2022-12-25,NO4,54434612.205,8043287.0
3624,2022-12-25,NO5,48133583.104,8059631.0
3625,2022-12-26,NO1,109388298.239,31574298.0
3626,2022-12-26,NO2,104666547.084,19476871.0
3627,2022-12-26,NO3,77831958.449,12725568.0
3628,2022-12-26,NO4,57121829.898,8043263.0
3629,2022-12-26,NO5,47509257.467,8059604.0
3630,2022-12-27,NO1,114355091.33,31574172.0
3631,2022-12-27,NO2,107856719.645,19477055.0
3632,2022-12-27,NO3,81325448.085,12725572.0
3633,2022-12-27,NO4,58316433.542,8043238.0
3634,2022-12-27,NO5,49258692.472,8059509.0
3635,2022-12-28,NO1,125912277.326,31574453.0
3636,2022-12-28,NO2,112616256.864,19477584.0
3637,2022-12-28,NO3,84460572.68,12725662.0
3638,2022-12-28,NO4,59442997.665,8043191.0
3639,2022-12-28,NO5,50338315.212,8059434.0
3640,2022-12-29,NO1,117408118.98,31574573.0
3641,2022-12-29,NO2,110319406.603,19477580.0
3642,2022-12-29,NO3,82523662.961,12725613.0
3643,2022-12-29,NO4,60053114.651,8043168.0
3644,2022-12-29,NO5,48853919.572,8059294.0
3645,2022-12-30,NO1,109682649.109,31574682.0
3646,2022-12-30,NO2,108670558.25,19477481.0
3647,2022-12-30,NO3,79855370.666,12725540.0
3648,2022-12-30,NO4,57816041.615,8043167.0
3649,2022-12-30,NO5,48056547.103,8059248.0
3650,2022-12-31,NO1,101172253.322,31574710.0
3651,2022-12-31,NO2,104162788.265,19477417.0
3652,2022-12-31,NO3,78784756.695,12725775.0
3653,2022-12-31,NO4,55962296.482,8043649.0
3654,2022-12-31,NO5,46904394.435,8059318.0
3655,2023-01-01,NO1,112502255.63,31578603.0
3656,2023-01-01,NO2,105880419.124,19479681.0
3657,2023-01-01,NO3,83140773.069,12733319.0
3658,2023-01-01,NO4,54606815.319,8055267.0
3659,2023-01-01,NO5,44393737.939,8060930.0
3660,2023-01-02,NO1,127726476.326,31580411.0
3661,2023-01-02,NO2,108780440.431,19480479.0
3662,2023-01-02,NO3,90533077.782,12733873.0
3663,2023-01-02,NO4,57232325.919,8055339.0
3664,2023-01-02,NO5,47382520.433,8060991.0
3665,2023-01-03,NO1,135675942.465,31582377.0
3666,2023-01-03,NO2,109195306.124,19481378.0
3667,2023-01-03,NO3,90037839.329,12734435.0
3668,2023-01-03,NO4,58630933.853,8055406.0
3669,2023-01-03,NO5,47443757.304,8061356.0
3670,2023-01-04,NO1,138984719.577,31583734.0
3671,2023-01-04,NO2,113311356.165,19481450.0
3672,2023-01-04,NO3,89983390.16,12734146.0
3673,2023-01-04,NO4,62409025.725999996,8055375.0
3674,2023-01-04,NO5,45736323.678,8061816.0
3675,2023-01-05,NO1,130893973.065,31584823.0
3676,2023-01-05,NO2,111997607.627,19482060.0
3677,2023-01-05,NO3,89257736.647,12734414.0
3678,2023-01-05,NO4,64202221.716,8055732.0
3679,2023-01-05,NO5,45965889.309,8061817.0
3680,2023-01-06,NO1,130777490.668,31585534.0
3681,2023-01-06,NO2,110255909.789,19482329.0
3682,2023-01-06,NO3,87750971.587,12735273.0
3683,2023-01-06,NO4,65201647.489,8056006.0
3684,2023-01-06,NO5,45210369.881,8061840.0
3685,2023-01-07,NO1,115047507.506,31585485.0
3686,2023-01-07,NO2,106358190.457,19482167.0
3687,2023-01-07,NO3,80983799.39,12734926.0
3688,2023-01-07,NO4,63194509.948,8055955.0
3689,2023-01-07,NO5,42136107.059,8061841.0
3690,2023-01-08,NO1,102531121.539,31585500.0
3691,2023-01-08,NO2,101768856.43699999,19482164.0
3692,2023-01-08,NO3,76262403.636,12734897.0
3693,2023-01-08,NO4,61588228.721999995,8055841.0
3694,2023-01-08,NO5,41201310.552,8061928.0
3695,2023-01-09,NO1,107065148.661,31587504.0
3696,2023-01-09,NO2,103352099.568,19482648.0
3697,2023-01-09,NO3,79336428.373,12735314.0
3698,2023-01-09,NO4,61601992.564,8055869.0
3699,2023-01-09,NO5,42128201.213,8063406.0
3700,2023-01-10,NO1,110064759.404,31589167.0
3701,2023-01-10,NO2,104565041.338,19483231.0
3702,2023-01-10,NO3,79581992.877,12735913.0
3703,2023-01-10,NO4,59934592.585,8055985.0
3704,2023-01-10,NO5,42184778.564,8063558.0
3705,2023-01-11,NO1,107049122.54,31589459.0
3706,2023-01-11,NO2,101868648.701,19484006.0
3707,2023-01-11,NO3,79137269.482,12735952.0
3708,2023-01-11,NO4,59730979.758999996,8056009.0
3709,2023-01-11,NO5,42041214.49,8063909.0
3710,2023-01-12,NO1,106142967.052,31592524.0
3711,2023-01-12,NO2,104409624.32,19485462.0
3712,2023-01-12,NO3,79927896.984,12736369.0
3713,2023-01-12,NO4,58666140.157,8056043.0
3714,2023-01-12,NO5,42405293.351,8064576.0
3715,2023-01-13,NO1,106907859.453,31593715.0
3716,2023-01-13,NO2,104848413.41499999,19486146.0
3717,2023-01-13,NO3,83619742.965,12737488.0
3718,2023-01-13,NO4,57508407.675,8056295.0
3719,2023-01-13,NO5,43531216.363,8064577.0
3720,2023-01-14,NO1,101981092.672,31593599.0
3721,2023-01-14,NO2,103306075.346,19486003.0
3722,2023-01-14,NO3,82278361.207,12737302.0
3723,2023-01-14,NO4,57996519.474,8056271.0
3724,2023-01-14,NO5,43225135.676,8064599.0
3725,2023-01-15,NO1,103679038.899,31593680.0
3726,2023-01-15,NO2,101470661.353,19485934.0
3727,2023-01-15,NO3,81236778.893,12737293.0
3728,2023-01-15,NO4,59191794.52,8056253.0
3729,2023-01-15,NO5,42269019.32,8064587.0
3730,2023-01-16,NO1,115426707.871,31596124.0
3731,2023-01-16,NO2,104599094.704,19487031.0
3732,2023-01-16,NO3,85481483.097,12738159.0
3733,2023-01-16,NO4,60740905.267,8056377.0
3734,2023-01-16,NO5,44845085.624,8064861.0
3735,2023-01-17,NO1,114105643.274,31597364.0
3736,2023-01-17,NO2,104879265.933,19487993.0
3737,2023-01-17,NO3,85891142.634,12738525.0
3738,2023-01-17,NO4,59530273.392,8056593.0
3739,2023-01-17,NO5,44930586.104,8065366.0
3740,2023-01-18,NO1,113195237.771,31598394.0
3741,2023-01-18,NO2,105589281.248,19489540.0
3742,2023-01-18,NO3,84249726.238,12739028.0
3743,2023-01-18,NO4,61208404.911,8056811.0
3744,2023-01-18,NO5,45092143.534,8065904.0
3745,2023-01-19,NO1,117700312.685,31598880.0
3746,2023-01-19,NO2,107911930.185,19490763.0
3747,2023-01-19,NO3,85482651.751,12739514.0
3748,2023-01-19,NO4,60403110.109,8057067.0
3749,2023-01-19,NO5,46132506.155,8066676.0
3750,2023-01-20,NO1,122139062.368,31600523.0
3751,2023-01-20,NO2,111701399.526,19491377.0
3752,2023-01-20,NO3,87217513.11,12740104.0
3753,2023-01-20,NO4,59702111.302,8057131.0
3754,2023-01-20,NO5,47670155.599,8067506.0
3755,2023-01-21,NO1,127098611.06,31600224.0
3756,2023-01-21,NO2,110657350.269,19491205.0
3757,2023-01-21,NO3,82563931.868,12739921.0
3758,2023-01-21,NO4,57810061.350999996,8057015.0
3759,2023-01-21,NO5,45998550.737,8067552.0
3760,2023-01-22,NO1,130387282.692,31600286.0
3761,2023-01-22,NO2,108620093.352,19490993.0
3762,2023-01-22,NO3,81100783.199,12740008.0
3763,2023-01-22,NO4,55661083.575,8057011.0
3764,2023-01-22,NO5,44653768.944,8067651.0
3765,2023-01-23,NO1,131590005.769,31601746.0
3766,2023-01-23,NO2,112041027.79,19491937.0
3767,2023-01-23,NO3,82339090.438,12741454.0
3768,2023-01-23,NO4,58246500.156,8057464.0
3769,2023-01-23,NO5,45557702.761,8069941.0
3770,2023-01-24,NO1,119333603.833,31602579.0
3771,2023-01-24,NO2,105229327.59899999,19491979.0
3772,2023-01-24,NO3,79220025.988,12742502.0
3773,2023-01-24,NO4,56996388.039,8057840.0
3774,2023-01-24,NO5,42981038.212,8070272.0
3775,2023-01-25,NO1,111580594.74,31603803.0
3776,2023-01-25,NO2,102160117.201,19492432.0
3777,2023-01-25,NO3,78370959.859,12742843.0
3778,2023-01-25,NO4,57752571.915,8058030.0
3779,2023-01-25,NO5,41899997.875,8071029.0
3780,2023-01-26,NO1,115804294.966,31605006.0
3781,2023-01-26,NO2,104898157.25,19492823.0
3782,2023-01-26,NO3,82281437.969,12743288.0
3783,2023-01-26,NO4,60048736.533,8058180.0
3784,2023-01-26,NO5,43962000.327,8071510.0
3785,2023-01-27,NO1,122587663.36,31605685.0
3786,2023-01-27,NO2,109288564.68699999,19493336.0
3787,2023-01-27,NO3,82444017.292,12743469.0
3788,2023-01-27,NO4,58828089.0,8058451.0
3789,2023-01-27,NO5,44835875.838,8071465.0
3790,2023-01-28,NO1,114957806.907,31605434.0
3791,2023-01-28,NO2,101055795.896,19492966.0
3792,2023-01-28,NO3,78851195.61400001,12743398.0
3793,2023-01-28,NO4,57243165.587,8058334.0
3794,2023-01-28,NO5,41384722.963,8071503.0
3795,2023-01-29,NO1,104918062.895,31605508.0
3796,2023-01-29,NO2,99464791.628,19492982.0
3797,2023-01-29,NO3,77529421.049,12743370.0
3798,2023-01-29,NO4,57445957.516,8058297.0
3799,2023-01-29,NO5,40606145.393,8071862.0
3800,2023-01-30,NO1,109100627.933,31606224.0
3801,2023-01-30,NO2,108421144.697,19494422.0
3802,2023-01-30,NO3,83175249.432,12743802.0
3803,2023-01-30,NO4,61659783.567999996,8058519.0
3804,2023-01-30,NO5,43642748.592,8072202.0
3805,2023-01-31,NO1,116170503.14,31607919.0
3806,2023-01-31,NO2,107609933.225,19494796.0
3807,2023-01-31,NO3,83747271.009,12744232.0
3808,2023-01-31,NO4,59959127.895,8058865.0
3809,2023-01-31,NO5,44532327.914,8072618.0
3810,2023-02-01,NO1,120957150.863,31608866.0
3811,2023-02-01,NO2,108952170.11,19496026.0
3812,2023-02-01,NO3,86933727.431,12744653.0
3813,2023-02-01,NO4,61903439.717,8058896.0
3814,2023-02-01,NO5,44186373.794,8072682.0
3815,2023-02-02,NO1,127769226.587,31610003.0
3816,2023-02-02,NO2,110971982.013,19496853.0
3817,2023-02-02,NO3,87713267.528,12745888.0
3818,2023-02-02,NO4,63426606.16,8059081.0
3819,2023-02-02,NO5,46405776.659,8073097.0
3820,2023-02-03,NO1,129852438.421,31609700.0
3821,2023-02-03,NO2,108130673.961,19497871.0
3822,2023-02-03,NO3,87671105.943,12746254.0
3823,2023-02-03,NO4,63765210.085,8059101.0
3824,2023-02-03,NO5,45379041.364,8073119.0
3825,2023-02-04,NO1,122667658.768,31609607.0
3826,2023-02-04,NO2,105349766.103,19497471.0
3827,2023-02-04,NO3,84474615.222,12746207.0
3828,2023-02-04,NO4,61697032.73,8059032.0
3829,2023-02-04,NO5,44461050.851,8073095.0
3830,2023-02-05,NO1,112519905.44,31609625.0
3831,2023-02-05,NO2,99423061.247,19497313.0
3832,2023-02-05,NO3,79701243.86,12746200.0
3833,2023-02-05,NO4,57557168.266,8059038.0
3834,2023-02-05,NO5,42282496.107,8073084.0
3835,2023-02-06,NO1,120840852.521,31610581.0
3836,2023-02-06,NO2,102929686.409,19498512.0
3837,2023-02-06,NO3,81232569.286,12746598.0
3838,2023-02-06,NO4,57958566.365,8059186.0
3839,2023-02-06,NO5,42370991.378,8073366.0
3840,2023-02-07,NO1,119460896.786,31610899.0
3841,2023-02-07,NO2,101679717.134,19500190.0
3842,2023-02-07,NO3,81453152.36400001,12747317.0
3843,2023-02-07,NO4,56886783.663,8059430.0
3844,2023-02-07,NO5,42048051.772,8073526.0
3845,2023-02-08,NO1,116436046.40900001,31611361.0
3846,2023-02-08,NO2,101827903.575,19500731.0
3847,2023-02-08,NO3,79826594.196,12748001.0
3848,2023-02-08,NO4,56107585.541,8059753.0
3849,2023-02-08,NO5,41542620.724,8074052.0
3850,2023-02-09,NO1,110179432.328,31611998.0
3851,2023-02-09,NO2,104118179.784,19501563.0
3852,2023-02-09,NO3,84367274.033,12748406.0
3853,2023-02-09,NO4,58168083.0,8059802.0
3854,2023-02-09,NO5,43310364.841,8074519.0
3855,2023-02-10,NO1,117406115.108,31613421.0
3856,2023-02-10,NO2,107761850.671,19502176.0
3857,2023-02-10,NO3,86588369.621,12748739.0
3858,2023-02-10,NO4,61119200.201,8060400.0
3859,2023-02-10,NO5,42180970.707,8074675.0
3860,2023-02-11,NO1,102370033.726,31613349.0
3861,2023-02-11,NO2,98481304.288,19501983.0
3862,2023-02-11,NO3,81664518.865,12748982.0
3863,2023-02-11,NO4,60677176.539,8060399.0
3864,2023-02-11,NO5,39929659.602,8074560.0
3865,2023-02-12,NO1,101632129.696,31613327.0
3866,2023-02-12,NO2,92477731.63,19501849.0
3867,2023-02-12,NO3,76956214.756,12748762.0
3868,2023-02-12,NO4,57848664.525,8060403.0
3869,2023-02-12,NO5,39367757.663,8074574.0
3870,2023-02-13,NO1,103365722.933,31614467.0
3871,2023-02-13,NO2,97949974.256,19503576.0
3872,2023-02-13,NO3,79836708.312,12749012.0
3873,2023-02-13,NO4,59752250.961,8061063.0
3874,2023-02-13,NO5,40641468.632,8074900.0
3875,2023-02-14,NO1,111312274.398,31615830.0
3876,2023-02-14,NO2,101906987.606,19504748.0
3877,2023-02-14,NO3,81257979.365,12749490.0
3878,2023-02-14,NO4,58148825.047,8061993.0
