,DATE,PRISOMRÅDE,FORBRUK_KWH,ANTALL_MÅLEPUNKT,PRODUKSJON_KWH,NETTO_PRODUKSJON_KWH
1820,2021-12-30,NO1,123428264.41,31153391.0,37450826.605,-85977437.805
1821,2021-12-30,NO2,110064701.188,19230448.0,99054769.082,-11009932.105999991
1822,2021-12-30,NO3,84826709.501,12588500.0,82234517.123,-2592192.378000006
1823,2021-12-30,NO4,57614238.316,7989812.0,98896114.595,41281876.279
1824,2021-12-30,NO5,48831423.606,7891414.0,53787700.495,4956276.888999999
1825,2021-12-31,NO1,118911466.379,31153427.0,34361955.39,-84549510.989
1826,2021-12-31,NO2,106140180.636,19230145.0,89065122.327,-17075058.309
1827,2021-12-31,NO3,82261487.624,12588418.0,78337111.277,-3924376.347000003
1828,2021-12-31,NO4,56823575.164,7989721.0,91194531.887,34370956.723
1829,2021-12-31,NO5,47109977.629,7891347.0,60503231.381,13393253.751999997
1830,2022-01-01,NO1,116573960.991,31154782.0,33934086.568,-82639874.423
1831,2022-01-01,NO2,105944036.246,19227405.0,80500080.76900001,-25443955.476999998
1832,2022-01-01,NO3,81544285.462,12588650.0,89390151.769,7845866.306999996
1833,2022-01-01,NO4,55929316.572,7989744.0,99039351.957,43110035.385000005
1834,2022-01-01,NO5,46940021.243,7890865.0,48251050.702,1311029.4589999989
1835,2022-01-02,NO1,110437797.42,31154881.0,33531901.235,-76905896.185
1836,2022-01-02,NO2,107374404.263,19227394.0,80426882.206,-26947522.056999996
1837,2022-01-02,NO3,78895211.573,12588687.0,97579702.65,18684491.077000007
1838,2022-01-02,NO4,56342969.254,7989753.0,93999703.366,37656734.111999996
1839,2022-01-02,NO5,45618751.577,7890899.0,49434832.864,3816081.2870000005
1840,2022-01-03,NO1,117820477.788,31158265.0,37767797.494,-80052680.294
1841,2022-01-03,NO2,109035273.074,19228731.0,121884121.659,12848848.584999993
1842,2022-01-03,NO3,83850400.649,12588505.0,92038796.564,8188395.914999992
1843,2022-01-03,NO4,59419440.012,7989967.0,98235173.093,38815733.08099999
1844,2022-01-03,NO5,48924399.622,7891168.0,64407036.633,15482637.011
1845,2022-01-04,NO1,125919879.118,31159417.0,45640192.41,-80279686.708
1846,2022-01-04,NO2,114153492.02,19228821.0,167232044.33,53078552.31000002
1847,2022-01-04,NO3,87649051.815,12589099.0,97813572.612,10164520.797000006
1848,2022-01-04,NO4,59790952.572,7990139.0,106926563.638,47135611.066
1849,2022-01-04,NO5,50195499.334,7891552.0,104709783.614,54514284.279999994
1850,2022-01-05,NO1,128129116.399,31160062.0,45604888.468,-82524227.931
1851,2022-01-05,NO2,117209504.001,19229355.0,140756914.337,23547410.33600001
1852,2022-01-05,NO3,88372666.259,12589561.0,97515507.393,9142841.134000003
1853,2022-01-05,NO4,60131400.227,7990395.0,106370859.38,46239459.153
1854,2022-01-05,NO5,51361906.979,7891923.0,76527563.912,25165656.933
1855,2022-01-06,NO1,135318664.932,31161775.0,51085601.037,-84233063.89500001
1856,2022-01-06,NO2,120827862.452,19230556.0,197440633.423,76612770.971
1857,2022-01-06,NO3,89893238.953,12590160.0,69555770.053,-20337468.89999999
1858,2022-01-06,NO4,60303909.341,7990465.0,92585285.651,32281376.309999995
1859,2022-01-06,NO5,52527313.803,7892006.0,128442169.08,75914855.277
1860,2022-01-07,NO1,138126346.664,31164143.0,54159126.811,-83967219.85300002
1861,2022-01-07,NO2,118777361.041,19231191.0,187649850.65,68872489.60900001
1862,2022-01-07,NO3,91399057.274,12590711.0,105417684.213,14018626.938999996
1863,2022-01-07,NO4,61679161.726,7990482.0,99408325.47,37729163.743999995
1864,2022-01-07,NO5,51583857.784,7892331.0,117070643.767,65486785.983
1865,2022-01-08,NO1,124208257.02,31164121.0,51761314.236,-72446942.784
1866,2022-01-08,NO2,113014881.728,19230975.0,180120154.538,67105272.80999999
1867,2022-01-08,NO3,86756626.255,12590687.0,94826504.282,8069878.02700001
1868,2022-01-08,NO4,58880658.992,7990345.0,103814079.505,44933420.513
1869,2022-01-08,NO5,49775028.665,7892398.0,115236398.287,65461369.622
1870,2022-01-09,NO1,117522391.187,31164233.0,50815754.415,-66706636.77200001
1871,2022-01-09,NO2,112755397.243,19230789.0,172457440.483,59702043.24000001
1872,2022-01-09,NO3,86872663.562,12590681.0,102794380.886,15921717.324000001
1873,2022-01-09,NO4,58535828.147,7990371.0,101905735.38,43369907.232999995
1874,2022-01-09,NO5,49334373.641,7892363.0,109369835.945,60035462.30399999
1875,2022-01-10,NO1,124090057.688,31166367.0,56101611.232,-67988446.456
1876,2022-01-10,NO2,117014591.031,19231288.0,226958498.511,109943907.48
1877,2022-01-10,NO3,90127034.162,12591079.0,99232353.408,9105319.246000007
1878,2022-01-10,NO4,62635093.418,7990447.0,105018813.986,42383720.568
1879,2022-01-10,NO5,50624532.694,7892647.0,135016729.83900002,84392197.14500001
1880,2022-01-11,NO1,121313512.275,31168414.0,57092531.28,-64220980.995000005
1881,2022-01-11,NO2,113900675.611,19231689.0,217100071.554,103199395.94299999
1882,2022-01-11,NO3,85293921.856,12591256.0,95478368.498,10184446.64199999
1883,2022-01-11,NO4,59763382.759,7990611.0,99968619.283,40205236.524000004
1884,2022-01-11,NO5,49419884.25,7893377.0,126418880.177,76998995.927
1885,2022-01-12,NO1,119202056.284,31169506.0,54663816.579,-64538239.70499999
1886,2022-01-12,NO2,112371789.095,19232484.0,194085956.174,81714167.079
1887,2022-01-12,NO3,81585198.984,12591626.0,97271299.301,15686100.317000002
1888,2022-01-12,NO4,56643106.356,7990682.0,88815916.226,32172809.869999997
1889,2022-01-12,NO5,48094817.917,7893788.0,98031870.831,49937052.914
1890,2022-01-13,NO1,111743869.352,31170333.0,46201900.768,-65541968.584
1891,2022-01-13,NO2,108978590.974,19233361.0,147770613.649,38792022.67499998
1892,2022-01-13,NO3,80937281.284,12591690.0,93355899.693,12418618.40900001
1893,2022-01-13,NO4,56730852.15,7990736.0,73524385.84,16793533.690000005
1894,2022-01-13,NO5,46620701.805,7894285.0,80649374.519,34028672.713999994
1895,2022-01-14,NO1,111940402.86,31171370.0,47291642.601,-64648760.258999996
1896,2022-01-14,NO2,109779666.221,19234468.0,156248202.454,46468536.232999995
1897,2022-01-14,NO3,85368744.65,12592098.0,95368335.587,9999590.936999992
1898,2022-01-14,NO4,55567237.171,7990921.0,76564331.255,20997094.084
1899,2022-01-14,NO5,48981567.367,7895139.0,86975603.898,37994036.531
1900,2022-01-15,NO1,113022661.671,31171414.0,53364674.57,-59657987.101
1901,2022-01-15,NO2,107482084.877,19234004.0,203640622.366,96158537.489
1902,2022-01-15,NO3,80980852.703,12591961.0,100014976.411,19034123.708000004
1903,2022-01-15,NO4,54594177.168,7990937.0,75208822.828,20614645.659999996
1904,2022-01-15,NO5,47446443.089,7895208.0,111759053.096,64312610.007
1905,2022-01-16,NO1,111784385.091,31171466.0,45311414.503,-66472970.58800001
1906,2022-01-16,NO2,103835675.176,19233944.0,133031536.952,29195861.776000008
1907,2022-01-16,NO3,78049184.888,12591992.0,89746907.25299999,11697722.364999995
1908,2022-01-16,NO4,53708946.797,7990782.0,67918392.906,14209446.109000005
1909,2022-01-16,NO5,46388367.711,7895209.0,82782908.27,36394540.55899999
1910,2022-01-17,NO1,121493872.957,31173782.0,45351252.729,-76142620.228
1911,2022-01-17,NO2,112532755.273,19234710.0,157453645.682,44920890.40900001
1912,2022-01-17,NO3,85672590.775,12592199.0,85191687.551,-480903.2240000069
1913,2022-01-17,NO4,58654264.001,7990923.0,72200639.04,13546375.039000005
1914,2022-01-17,NO5,49253475.135,7895259.0,87660352.744,38406877.609000005
1915,2022-01-18,NO1,126192529.565,31175276.0,49052678.863,-77139850.70199999
1916,2022-01-18,NO2,112718019.155,19235425.0,196731543.232,84013524.07699999
1917,2022-01-18,NO3,81227952.71,12592735.0,95041009.352,13813056.642000005
1918,2022-01-18,NO4,56455903.744,7990999.0,68633772.659,12177868.914999992
1919,2022-01-18,NO5,44974455.829,7895888.0,112288905.981,67314450.15200001
1920,2022-01-19,NO1,118425214.462,31176875.0,41683868.957,-76741345.505
1921,2022-01-19,NO2,113275447.37,19236054.0,161935873.943,48660426.572999984
1922,2022-01-19,NO3,84901129.986,12592937.0,88124694.15,3223564.1640000045
1923,2022-01-19,NO4,55958488.775,7991176.0,62566033.272,6607544.497000001
1924,2022-01-19,NO5,49165281.805,7896109.0,72866356.152,23701074.346999995
1925,2022-01-20,NO1,126617442.873,31177714.0,43776016.981,-82841425.89199999
1926,2022-01-20,NO2,119424822.051,19237347.0,154167165.533,34742343.48199999
1927,2022-01-20,NO3,89534515.641,12593896.0,90893262.009,1358746.3680000007
1928,2022-01-20,NO4,57706381.526,7991552.0,66252857.371,8546475.844999999
1929,2022-01-20,NO5,52355929.069,7896931.0,75830606.51099999,23474677.441999994
1930,2022-01-21,NO1,124345026.206,31178491.0,44600585.722,-79744440.484
1931,2022-01-21,NO2,115147869.784,19238517.0,187954452.689,72806582.90500002
1932,2022-01-21,NO3,85647118.597,12594261.0,82995908.013,-2651210.5840000063
1933,2022-01-21,NO4,57864404.495,7991730.0,79725601.56,21861197.065000005
1934,2022-01-21,NO5,50513115.282,7896266.0,96252130.485,45739015.203
1935,2022-01-22,NO1,112635241.238,31178391.0,47663985.409,-64971255.829
1936,2022-01-22,NO2,107632270.999,19238438.0,196019251.543,88386980.54400001
1937,2022-01-22,NO3,79562869.331,12594191.0,104044951.477,24482082.145999998
1938,2022-01-22,NO4,54975970.842,7991592.0,70656034.799,15680063.956999995
1939,2022-01-22,NO5,47111457.883,7896316.0,106750373.123,59638915.239999995
1940,2022-01-23,NO1,110102114.966,31178781.0,48477899.509,-61624215.457
1941,2022-01-23,NO2,105747463.063,19238235.0,186331938.97,80584475.907
1942,2022-01-23,NO3,77067688.498,12594188.0,104108172.292,27040483.794
1943,2022-01-23,NO4,51414293.971,7991614.0,76443045.446,25028751.474999994
1944,2022-01-23,NO5,45591365.714,7896498.0,94261569.982,48670204.26799999
1945,2022-01-24,NO1,118870730.772,31179879.0,48776087.752,-70094643.02000001
1946,2022-01-24,NO2,111303576.032,19238892.0,184427464.711,73123888.67899999
1947,2022-01-24,NO3,82669212.633,12594671.0,103845439.253,21176226.620000005
1948,2022-01-24,NO4,55125360.099,7992128.0,78187596.062,23062235.963000007
1949,2022-01-24,NO5,47506999.876,7898525.0,89354228.869,41847228.993
1950,2022-01-25,NO1,119067307.612,31181407.0,51557259.032,-67510048.58000001
1951,2022-01-25,NO2,112897218.828,19239747.0,214586733.645,101689514.81700002
1952,2022-01-25,NO3,84129175.707,12595237.0,95449337.0,11320161.292999998
1953,2022-01-25,NO4,56939429.315,7992323.0,89006954.885,32067525.570000008
1954,2022-01-25,NO5,47374334.675,7897544.0,116819735.964,69445401.289
1955,2022-01-26,NO1,115486884.748,31183258.0,45830514.986,-69656369.762
1956,2022-01-26,NO2,111304825.086,19240431.0,158422575.809,47117750.72299999
1957,2022-01-26,NO3,82904983.411,12596103.0,108492045.603,25587062.192
1958,2022-01-26,NO4,57255263.924,7992591.0,87291272.683,30036008.758999996
1959,2022-01-26,NO5,47715563.912,7897776.0,75308728.88,27593164.967999995
1960,2022-01-27,NO1,110068535.903,31184055.0,38641593.268,-71426942.63499999
1961,2022-01-27,NO2,111116207.46,19241924.0,141007864.058,29891656.598000005
1962,2022-01-27,NO3,83723609.792,12596502.0,103906219.339,20182609.547000006
1963,2022-01-27,NO4,57246696.163,7992936.0,92769461.969,35522765.805999994
1964,2022-01-27,NO5,46412982.563,7898897.0,66494407.171,20081424.607999995
1965,2022-01-28,NO1,115739469.037,31184399.0,43728402.595,-72011066.442
1966,2022-01-28,NO2,113915032.239,19242933.0,171241974.34600002,57326942.10700002
1967,2022-01-28,NO3,85273106.487,12597738.0,99040628.962,13767522.474999994
1968,2022-01-28,NO4,57975196.937,7992935.0,79903721.769,21928524.831999995
1969,2022-01-28,NO5,48984192.846,7899288.0,83877812.094,34893619.247999996
1970,2022-01-29,NO1,101995657.727,31184368.0,32134196.967,-69861460.75999999
1971,2022-01-29,NO2,109650628.953,19242857.0,109638983.407,-11645.545999988914
1972,2022-01-29,NO3,80354203.59,12597585.0,98641005.43,18286801.840000004
1973,2022-01-29,NO4,56664538.068,7992907.0,95064487.941,38399949.872999996
1974,2022-01-29,NO5,47122588.943,7899289.0,51574727.231,4452138.287999995
1975,2022-01-30,NO1,103755529.107,31184235.0,37413895.954,-66341633.15299999
1976,2022-01-30,NO2,109773666.555,19242710.0,127340401.965,17566735.409999996
1977,2022-01-30,NO3,81658798.53,12597255.0,85181878.582,3523080.052000001
1978,2022-01-30,NO4,56095915.158,7992791.0,74495136.314,18399221.155999996
1979,2022-01-30,NO5,48063021.731,7899327.0,74487983.568,26424961.837000005
1980,2022-01-31,NO1,126571800.962,31185492.0,47939065.602,-78632735.36
1981,2022-01-31,NO2,117263960.528,19243060.0,204293721.521,87029760.993
1982,2022-01-31,NO3,88881292.925,12597511.0,94391267.747,5509974.821999997
1983,2022-01-31,NO4,60141138.404,7992838.0,103187204.24,43046065.835999995
1984,2022-01-31,NO5,51679817.482,7899672.0,115986195.706,64306378.224
1985,2022-02-01,NO1,133798951.442,31187473.0,45045798.714,-88753152.728
1986,2022-02-01,NO2,118248024.729,19243733.0,184146590.587,65898565.85800001
1987,2022-02-01,NO3,89787144.941,12595470.0,103874300.54,14087155.599000007
1988,2022-02-01,NO4,61228452.018,7994449.0,104823059.738,43594607.720000006
1989,2022-02-01,NO5,51530942.435,7899673.0,93239553.165,41708610.730000004
1990,2022-02-02,NO1,132359725.662,31188703.0,45959679.713,-86400045.949
1991,2022-02-02,NO2,117452654.119,19244439.0,187081096.069,69628441.95
1992,2022-02-02,NO3,87853552.402,12595627.0,95869617.579,8016065.177000001
1993,2022-02-02,NO4,62511809.559,7994500.0,103416817.905,40905008.346
1994,2022-02-02,NO5,51368160.644,7899718.0,99951608.027,48583447.382999994
1995,2022-02-03,NO1,136321552.711,31191132.0,52965717.923,-83355834.78799999
1996,2022-02-03,NO2,117310494.071,19245367.0,216624591.661,99314097.59000002
1997,2022-02-03,NO3,88561831.116,12596063.0,104253454.621,15691623.50500001
1998,2022-02-03,NO4,63074116.541,7995144.0,105182432.481,42108315.940000005
1999,2022-02-03,NO5,50630234.039,7900223.0,123635270.473,73005036.43400002
2000,2022-02-04,NO1,121616374.145,31192506.0,44295584.697,-77320789.448
2001,2022-02-04,NO2,114230947.865,19246067.0,147729734.292,33498786.427
2002,2022-02-04,NO3,85872615.751,12596019.0,99967062.347,14094446.596
2003,2022-02-04,NO4,62512220.956,7995139.0,95520630.081,33008409.125
2004,2022-02-04,NO5,50328314.572,7900199.0,78289366.105,27961051.533000007
2005,2022-02-05,NO1,111908876.129,31192363.0,36252771.125,-75656105.004
2006,2022-02-05,NO2,110219277.815,19245754.0,103531284.891,-6687992.923999995
2007,2022-02-05,NO3,83129727.472,12595532.0,93652335.969,10522608.496999994
2008,2022-02-05,NO4,57706278.468,7995024.0,86005522.628,28299244.160000004
2009,2022-02-05,NO5,49176605.005,7900176.0,58040769.593,8864164.588
2010,2022-02-06,NO1,108250876.755,31192342.0,36818115.106,-71432761.64899999
2011,2022-02-06,NO2,111906683.58,19245469.0,95984119.201,-15922564.378999993
2012,2022-02-06,NO3,82232166.763,12595467.0,88271956.286,6039789.523000002
2013,2022-02-06,NO4,54999571.974,7995028.0,83473149.286,28473577.312
2014,2022-02-06,NO5,48769897.349,7900194.0,63174491.966,14404594.616999999
2015,2022-02-07,NO1,117189959.219,31194571.0,40311936.598,-76878022.62099999
2016,2022-02-07,NO2,113843833.734,19246374.0,137261088.027,23417254.293000013
2017,2022-02-07,NO3,84113271.167,12596104.0,87966083.093,3852811.925999999
2018,2022-02-07,NO4,58559987.992,7995136.0,89552544.734,30992556.742
2019,2022-02-07,NO5,50223314.562,7900618.0,75850869.449,25627554.887000002
2020,2022-02-08,NO1,111662340.762,31196149.0,42853059.266,-68809281.49599999
2021,2022-02-08,NO2,110283293.269,19247644.0,151346720.074,41063426.80500001
2022,2022-02-08,NO3,84794277.147,12596495.0,96028098.67,11233821.523000002
2023,2022-02-08,NO4,57683058.116,7995507.0,81101388.025,23418329.90900001
2024,2022-02-08,NO5,49108226.593,7900853.0,75104667.702,25996441.109000005
2025,2022-02-09,NO1,112167136.047,31197094.0,41800211.419,-70366924.628
2026,2022-02-09,NO2,111837054.1,19248310.0,162621687.647,50784633.54700002
2027,2022-02-09,NO3,85917701.558,12597043.0,96685046.247,10767344.688999996
2028,2022-02-09,NO4,57295002.85,7995582.0,88558734.784,31263731.933999993
2029,2022-02-09,NO5,49749928.99,7901125.0,77051758.695,27301829.70499999
2030,2022-02-10,NO1,114054848.405,31199304.0,49602472.087,-64452376.318
2031,2022-02-10,NO2,113956071.383,19248881.0,185422027.677,71465956.29399998
2032,2022-02-10,NO3,86867448.219,12597508.0,85236127.612,-1631320.6069999933
2033,2022-02-10,NO4,57993764.958,7995730.0,76996329.675,19002564.717
2034,2022-02-10,NO5,50512821.641,7902002.0,113749804.916,63236983.27499999
2035,2022-02-11,NO1,119757589.005,31200403.0,47344618.662,-72412970.343
2036,2022-02-11,NO2,115751058.665,19250368.0,191314779.001,75563720.33599998
2037,2022-02-11,NO3,88052005.4,12598146.0,90682384.188,2630378.7879999876
2038,2022-02-11,NO4,58779553.877,7995958.0,78016377.528,19236823.651
2039,2022-02-11,NO5,51713008.609,7902618.0,114232361.762,62519353.153
2040,2022-02-12,NO1,107683446.058,31200291.0,42397700.869,-65285745.188999996
2041,2022-02-12,NO2,109152812.529,19250170.0,144679834.972,35527022.443
2042,2022-02-12,NO3,81850738.383,12598006.0,91055725.403,9204987.019999996
2043,2022-02-12,NO4,57379423.337,7995905.0,94043077.191,36663653.854
2044,2022-02-12,NO5,48448664.371,7903032.0,81303577.793,32854913.422
2045,2022-02-13,NO1,98680094.874,31200427.0,36772519.928,-61907574.945999995
2046,2022-02-13,NO2,104091772.663,19249950.0,113251919.753,9160147.090000004
2047,2022-02-13,NO3,79208321.219,12597972.0,90696615.831,11488294.612000003
2048,2022-02-13,NO4,57532117.911,7995754.0,81795449.288,24263331.377000004
2049,2022-02-13,NO5,46584112.721,7903073.0,55002768.087,8418655.365999997
2050,2022-02-14,NO1,113453405.045,31202082.0,42630665.431,-70822739.614
2051,2022-02-14,NO2,110711492.437,19252352.0,124662565.58,13951073.142999992
2052,2022-02-14,NO3,84385831.323,12598265.0,86374654.37099999,1988823.047999993
2053,2022-02-14,NO4,59837737.993,7995988.0,97243365.218,37405627.224999994
2054,2022-02-14,NO5,48190727.979,7904045.0,76355028.498,28164300.518999994
2055,2022-02-15,NO1,115008926.351,31204773.0,47498394.169,-67510532.182
2056,2022-02-15,NO2,111054655.259,19253683.0,144213348.099,33158692.840000004
2057,2022-02-15,NO3,86137030.838,12598680.0,87384904.579,1247873.7409999967
2058,2022-02-15,NO4,60353609.81,7996086.0,92928746.022,32575136.211999997
2059,2022-02-15,NO5,49120010.999,7904731.0,79541574.499,30421563.5
2060,2022-02-16,NO1,112636937.924,31206431.0,41540368.925,-71096568.999
2061,2022-02-16,NO2,111540598.176,19254737.0,136253296.778,24712698.601999998
2062,2022-02-16,NO3,85782480.208,12599264.0,87251021.765,1468541.5569999963
2063,2022-02-16,NO4,60610477.336,7996222.0,100061187.048,39450709.71199999
2064,2022-02-16,NO5,49190534.684,7905192.0,83843247.306,34652712.621999994
2065,2022-02-17,NO1,114040580.229,31208142.0,39966546.363,-74074033.866
2066,2022-02-17,NO2,113563505.809,19256281.0,117439804.538,3876298.729000002
2067,2022-02-17,NO3,87575771.789,12600032.0,80193354.564,-7382417.225000009
